$GPCHC,2122,378099.00,86.63,1.46,0.65,0.04,-0.13,-0.10,-0.0114,0.0255,0.9992,32.02625281,118.85732014,67.63,0.008,0.002,-0.010,0.008,20,18,41,1,2*66
$GPCHC,2122,378100.00,86.61,1.46,0.65,0.06,-0.15,-0.07,-0.0113,0.0255,0.9988,32.02625280,118.85732018,67.62,-0.001,-0.009,-0.007,0.009,20,18,41,1,2*62
$GPCHC,2122,378101.00,87.05,1.48,0.66,0.02,-0.15,-0.04,-0.0115,0.0257,0.9990,32.02625284,118.85732017,67.62,-0.001,0.011,0.036,0.011,20,17,41,1,2*61
$GPCHC,2122,378102.00,86.39,1.47,0.65,0.05,-0.15,-0.02,-0.0114,0.0257,0.9993,32.02625282,118.85732013,67.63,0.006,-0.003,0.002,0.007,20,18,41,1,2*6B
$GPCHC,2122,378103.00,86.68,1.46,0.66,0.05,-0.14,-0.07,-0.0115,0.0255,0.9989,32.02625280,118.85732016,67.62,0.012,-0.006,-0.022,0.013,20,18,41,1,2*4C
$GPCHC,2122,378104.00,86.59,1.46,0.66,0.05,-0.13,-0.06,-0.0114,0.0254,0.9992,32.02625281,118.85732011,67.64,-0.019,-0.006,0.007,0.020,20,18,41,1,2*49
$GPCHC,2122,378105.00,86.98,1.45,0.65,0.06,-0.12,-0.05,-0.0114,0.0254,0.9990,32.02625280,118.85732012,67.63,-0.013,-0.012,0.018,0.017,20,17,41,1,2*49
$GPCHC,2122,378106.00,86.36,1.49,0.67,0.02,-0.14,-0.09,-0.0117,0.0260,0.9992,32.02625281,118.85732010,67.63,-0.002,0.001,-0.031,0.003,20,18,41,1,2*48
$GPCHC,2122,378107.00,86.65,1.47,0.65,0.03,-0.14,-0.08,-0.0114,0.0256,0.9994,32.02625283,118.85732016,67.62,0.011,0.005,-0.033,0.012,20,18,41,1,2*6F
$GPCHC,2122,378108.00,86.92,1.48,0.66,0.02,-0.14,-0.07,-0.0116,0.0258,0.9991,32.02625282,118.85732015,67.62,-0.011,-0.003,-0.015,0.012,20,17,41,1,2*6C
$GPCHC,2122,378109.00,86.44,1.46,0.65,0.06,-0.12,-0.05,-0.0114,0.0255,0.9992,32.02625283,118.85732009,67.63,-0.002,0.005,-0.036,0.005,20,18,41,1,2*4B
$GPCHC,2122,378110.00,86.66,1.48,0.65,0.04,-0.15,-0.07,-0.0114,0.0258,0.9992,32.02625282,118.85732009,67.63,0.003,0.001,-0.012,0.003,20,18,41,1,2*6E
$GPCHC,2122,378111.00,86.70,1.47,0.66,0.02,-0.11,-0.04,-0.0116,0.0256,0.9992,32.02625280,118.85732010,67.63,-0.011,0.003,0.015,0.011,20,18,41,1,2*66
$GPCHC,2122,378112.00,86.50,1.46,0.65,0.03,-0.16,-0.05,-0.0114,0.0254,0.9990,32.02625281,118.85732011,67.63,-0.002,-0.002,0.032,0.003,20,18,41,1,2*48
$GPCHC,2122,378113.00,86.48,1.48,0.66,0.05,-0.15,-0.07,-0.0115,0.0258,0.9991,32.02625283,118.85732013,67.62,-0.004,-0.002,-0.018,0.004,20,18,41,1,2*63
